,Steps,Energy @ 1.5,Energy @ 1.7,Energy @ 1.9,Energy @ 2.0999999999999996,Energy @ 2.3,Energy @ 2.5,Energy @ 2.6999999999999997,Energy @ 2.8999999999999995,Energy @ 3.0999999999999996,Energy @ 3.3
1012,1012506.2406203101,-2024.0,-1888.0,-1832.0,-1784.0,-1372.0,-1104.0,-1036.0,-872.0,-776.0,-604.0
1013,1013506.739869935,-2032.0,-1924.0,-1900.0,-1760.0,-1440.0,-1072.0,-960.0,-812.0,-832.0,-720.0
1014,1014507.2391195598,-2016.0,-1896.0,-1928.0,-1700.0,-1520.0,-1084.0,-956.0,-804.0,-792.0,-748.0
1015,1015507.7383691845,-2004.0,-1924.0,-1900.0,-1680.0,-1488.0,-1204.0,-964.0,-860.0,-748.0,-728.0
1016,1016508.2376188093,-2000.0,-1980.0,-1892.0,-1648.0,-1484.0,-1200.0,-984.0,-872.0,-712.0,-796.0
1017,1017508.7368684341,-2012.0,-1948.0,-1852.0,-1736.0,-1448.0,-1140.0,-972.0,-844.0,-728.0,-772.0
1018,1018509.236118059,-2004.0,-1928.0,-1888.0,-1676.0,-1396.0,-1188.0,-964.0,-780.0,-776.0,-788.0
1019,1019509.7353676838,-2016.0,-1920.0,-1836.0,-1680.0,-1348.0,-1172.0,-980.0,-844.0,-716.0,-780.0
1020,1020510.2346173086,-2012.0,-1940.0,-1868.0,-1728.0,-1316.0,-1200.0,-956.0,-756.0,-760.0,-684.0
1021,1021510.7338669334,-2004.0,-1944.0,-1868.0,-1704.0,-1372.0,-1196.0,-984.0,-896.0,-848.0,-552.0
1022,1022511.2331165583,-2036.0,-1912.0,-1876.0,-1624.0,-1396.0,-1140.0,-992.0,-868.0,-816.0,-660.0
1023,1023511.7323661831,-2008.0,-1944.0,-1884.0,-1644.0,-1404.0,-1080.0,-1016.0,-876.0,-856.0,-632.0
1024,1024512.2316158079,-2016.0,-1940.0,-1860.0,-1720.0,-1352.0,-1080.0,-976.0,-972.0,-876.0,-624.0
1025,1025512.7308654326,-2004.0,-1940.0,-1928.0,-1712.0,-1452.0,-1088.0,-964.0,-876.0,-844.0,-732.0
1026,1026513.2301150574,-2016.0,-1912.0,-1888.0,-1692.0,-1488.0,-1116.0,-1016.0,-900.0,-872.0,-644.0
1027,1027513.7293646823,-2020.0,-1940.0,-1900.0,-1692.0,-1416.0,-1144.0,-1020.0,-900.0,-1020.0,-728.0
1028,1028514.2286143071,-1984.0,-1936.0,-1868.0,-1760.0,-1452.0,-1148.0,-976.0,-896.0,-976.0,-732.0
1029,1029514.7278639319,-1992.0,-1944.0,-1872.0,-1732.0,-1416.0,-1108.0,-1028.0,-972.0,-788.0,-716.0
1030,1030515.2271135567,-2016.0,-1952.0,-1880.0,-1764.0,-1548.0,-1076.0,-1068.0,-960.0,-792.0,-556.0
1031,1031515.7263631816,-2012.0,-1876.0,-1856.0,-1724.0,-1572.0,-1132.0,-1068.0,-888.0,-816.0,-604.0
1032,1032516.2256128064,-2004.0,-1956.0,-1808.0,-1700.0,-1472.0,-1028.0,-1060.0,-908.0,-852.0,-756.0
1033,1033516.7248624312,-1972.0,-1956.0,-1884.0,-1724.0,-1488.0,-1116.0,-1000.0,-948.0,-876.0,-724.0
1034,1034517.224112056,-1988.0,-1928.0,-1868.0,-1704.0,-1436.0,-1184.0,-916.0,-1012.0,-808.0,-804.0
1035,1035517.7233616807,-1980.0,-1952.0,-1896.0,-1744.0,-1448.0,-1120.0,-924.0,-924.0,-776.0,-740.0
1036,1036518.2226113057,-2000.0,-1924.0,-1908.0,-1704.0,-1468.0,-1148.0,-884.0,-908.0,-796.0,-744.0
1037,1037518.7218609304,-2000.0,-1928.0,-1896.0,-1792.0,-1476.0,-1136.0,-912.0,-856.0,-860.0,-772.0
1038,1038519.2211105552,-1996.0,-1924.0,-1828.0,-1788.0,-1508.0,-1052.0,-932.0,-732.0,-848.0,-744.0
1039,1039519.72036018,-2004.0,-1960.0,-1832.0,-1740.0,-1492.0,-1052.0,-896.0,-768.0,-784.0,-736.0
1040,1040520.2196098049,-1972.0,-1960.0,-1784.0,-1740.0,-1516.0,-1140.0,-920.0,-784.0,-840.0,-812.0
1041,1041520.7188594297,-2012.0,-1948.0,-1828.0,-1752.0,-1580.0,-1088.0,-912.0,-804.0,-824.0,-840.0
1042,1042521.2181090545,-2032.0,-1932.0,-1860.0,-1784.0,-1572.0,-1072.0,-948.0,-888.0,-916.0,-716.0
1043,1043521.7173586793,-2048.0,-1900.0,-1916.0,-1772.0,-1528.0,-1136.0,-984.0,-816.0,-896.0,-800.0
1044,1044522.2166083041,-2016.0,-1876.0,-1904.0,-1780.0,-1468.0,-1136.0,-1056.0,-880.0,-860.0,-668.0
1045,1045522.715857929,-1996.0,-1860.0,-1872.0,-1800.0,-1492.0,-1136.0,-1044.0,-840.0,-836.0,-828.0
1046,1046523.2151075538,-2012.0,-1908.0,-1936.0,-1764.0,-1460.0,-1044.0,-1036.0,-932.0,-804.0,-788.0
1047,1047523.7143571785,-1996.0,-1920.0,-1896.0,-1756.0,-1536.0,-1156.0,-1004.0,-892.0,-828.0,-820.0
1048,1048524.2136068033,-1988.0,-1916.0,-1920.0,-1712.0,-1520.0,-1116.0,-1060.0,-904.0,-880.0,-832.0
1049,1049524.7128564282,-1992.0,-1916.0,-1920.0,-1660.0,-1544.0,-1176.0,-1096.0,-852.0,-880.0,-748.0
1050,1050525.212106053,-2012.0,-1976.0,-1884.0,-1596.0,-1544.0,-1072.0,-1036.0,-904.0,-892.0,-784.0
1051,1051525.7113556778,-1992.0,-1956.0,-1888.0,-1532.0,-1540.0,-1156.0,-1068.0,-860.0,-864.0,-780.0
1052,1052526.2106053026,-1976.0,-1912.0,-1880.0,-1620.0,-1556.0,-1240.0,-988.0,-852.0,-888.0,-780.0
1053,1053526.7098549274,-1940.0,-1920.0,-1856.0,-1572.0,-1508.0,-1264.0,-1056.0,-844.0,-900.0,-812.0
1054,1054527.2091045522,-1968.0,-1928.0,-1896.0,-1676.0,-1564.0,-1252.0,-1008.0,-840.0,-876.0,-824.0
1055,1055527.708354177,-2024.0,-1928.0,-1864.0,-1624.0,-1508.0,-1232.0,-1136.0,-896.0,-852.0,-792.0
1056,1056528.207603802,-2012.0,-1928.0,-1832.0,-1596.0,-1628.0,-1104.0,-1068.0,-860.0,-852.0,-848.0
1057,1057528.7068534268,-1984.0,-1924.0,-1848.0,-1620.0,-1540.0,-1132.0,-996.0,-928.0,-916.0,-848.0
1058,1058529.2061030515,-1972.0,-2004.0,-1820.0,-1696.0,-1568.0,-1084.0,-932.0,-964.0,-828.0,-704.0
1059,1059529.7053526763,-2004.0,-2016.0,-1912.0,-1660.0,-1596.0,-1104.0,-896.0,-948.0,-876.0,-684.0
1060,1060530.2046023011,-2000.0,-1968.0,-1924.0,-1652.0,-1652.0,-1168.0,-948.0,-904.0,-836.0,-692.0
1061,1061530.703851926,-2008.0,-1944.0,-1904.0,-1684.0,-1552.0,-1216.0,-996.0,-888.0,-816.0,-624.0
1062,1062531.2031015507,-1968.0,-1956.0,-1920.0,-1732.0,-1588.0,-1228.0,-988.0,-888.0,-864.0,-644.0
1063,1063531.7023511755,-1972.0,-1920.0,-1848.0,-1752.0,-1552.0,-1204.0,-956.0,-872.0,-844.0,-652.0
1064,1064532.2016008003,-1984.0,-1948.0,-1844.0,-1728.0,-1584.0,-1136.0,-924.0,-884.0,-924.0,-756.0
1065,1065532.700850425,-2016.0,-1932.0,-1908.0,-1664.0,-1592.0,-1076.0,-948.0,-888.0,-836.0,-692.0
1066,1066533.20010005,-1996.0,-1912.0,-1872.0,-1716.0,-1612.0,-1096.0,-912.0,-908.0,-808.0,-788.0
1067,1067533.6993496749,-2016.0,-1884.0,-1848.0,-1692.0,-1556.0,-1120.0,-1020.0,-920.0,-816.0,-788.0
1068,1068534.1985992996,-1964.0,-1932.0,-1880.0,-1652.0,-1536.0,-1072.0,-964.0,-824.0,-780.0,-752.0
1069,1069534.6978489244,-1968.0,-1972.0,-1844.0,-1688.0,-1492.0,-1048.0,-1008.0,-928.0,-696.0,-704.0
1070,1070535.1970985492,-1992.0,-1956.0,-1880.0,-1672.0,-1544.0,-1144.0,-1012.0,-872.0,-820.0,-688.0
1071,1071535.696348174,-2024.0,-1940.0,-1860.0,-1644.0,-1544.0,-1212.0,-940.0,-872.0,-792.0,-756.0
1072,1072536.1955977988,-2016.0,-1920.0,-1840.0,-1608.0,-1556.0,-1188.0,-968.0,-808.0,-776.0,-760.0
1073,1073536.6948474236,-2012.0,-1936.0,-1856.0,-1656.0,-1560.0,-1148.0,-924.0,-868.0,-900.0,-716.0
1074,1074537.1940970484,-2004.0,-1964.0,-1908.0,-1660.0,-1584.0,-1248.0,-988.0,-932.0,-904.0,-748.0
1075,1075537.6933466734,-2004.0,-1944.0,-1896.0,-1624.0,-1524.0,-1264.0,-948.0,-924.0,-828.0,-724.0
1076,1076538.1925962982,-1988.0,-1932.0,-1872.0,-1720.0,-1528.0,-1220.0,-992.0,-896.0,-728.0,-580.0
1077,1077538.691845923,-2000.0,-1944.0,-1824.0,-1748.0,-1504.0,-1192.0,-968.0,-876.0,-812.0,-700.0
1078,1078539.1910955478,-2004.0,-1956.0,-1804.0,-1700.0,-1536.0,-1156.0,-1028.0,-880.0,-716.0,-728.0
1079,1079539.6903451725,-2016.0,-1956.0,-1828.0,-1724.0,-1504.0,-1184.0,-1072.0,-796.0,-716.0,-804.0
1080,1080540.1895947973,-2016.0,-1944.0,-1856.0,-1780.0,-1484.0,-1204.0,-976.0,-852.0,-752.0,-712.0
1081,1081540.688844422,-2032.0,-1920.0,-1780.0,-1764.0,-1416.0,-1160.0,-1032.0,-840.0,-684.0,-768.0
1082,1082541.188094047,-2024.0,-1948.0,-1712.0,-1692.0,-1508.0,-1168.0,-1012.0,-836.0,-772.0,-748.0
1083,1083541.6873436717,-1992.0,-1932.0,-1760.0,-1688.0,-1452.0,-1212.0,-1036.0,-792.0,-788.0,-772.0
1084,1084542.1865932967,-2000.0,-1952.0,-1860.0,-1656.0,-1432.0,-1192.0,-968.0,-800.0,-724.0,-712.0
1085,1085542.6858429215,-1992.0,-1980.0,-1816.0,-1676.0,-1420.0,-1208.0,-964.0,-864.0,-740.0,-660.0
1086,1086543.1850925463,-2012.0,-1956.0,-1828.0,-1700.0,-1372.0,-1160.0,-1004.0,-852.0,-816.0,-716.0
1087,1087543.684342171,-2016.0,-1964.0,-1816.0,-1660.0,-1304.0,-1176.0,-972.0,-868.0,-756.0,-760.0
1088,1088544.1835917959,-1992.0,-1952.0,-1828.0,-1664.0,-1256.0,-1244.0,-976.0,-888.0,-764.0,-688.0
1089,1089544.6828414206,-1964.0,-1984.0,-1792.0,-1620.0,-1260.0,-1180.0,-900.0,-904.0,-700.0,-660.0
1090,1090545.1820910454,-1996.0,-1980.0,-1788.0,-1592.0,-1328.0,-1284.0,-1028.0,-792.0,-736.0,-752.0
1091,1091545.6813406702,-2012.0,-1916.0,-1768.0,-1532.0,-1304.0,-1232.0,-1048.0,-796.0,-772.0,-784.0
1092,1092546.180590295,-1992.0,-1900.0,-1764.0,-1532.0,-1356.0,-1260.0,-1000.0,-792.0,-796.0,-660.0
1093,1093546.67983992,-2000.0,-1892.0,-1828.0,-1596.0,-1356.0,-1184.0,-1060.0,-820.0,-816.0,-684.0
1094,1094547.1790895448,-2000.0,-1976.0,-1872.0,-1596.0,-1328.0,-1188.0,-1036.0,-788.0,-788.0,-744.0
1095,1095547.6783391696,-1976.0,-1984.0,-1824.0,-1560.0,-1404.0,-1280.0,-996.0,-932.0,-872.0,-764.0
1096,1096548.1775887944,-1988.0,-2000.0,-1880.0,-1608.0,-1488.0,-1252.0,-1016.0,-856.0,-804.0,-748.0
1097,1097548.6768384192,-2008.0,-2028.0,-1820.0,-1584.0,-1508.0,-1228.0,-1064.0,-904.0,-776.0,-748.0
1098,1098549.176088044,-2012.0,-2016.0,-1840.0,-1640.0,-1488.0,-1192.0,-1060.0,-840.0,-756.0,-736.0
1099,1099549.6753376687,-1988.0,-1992.0,-1804.0,-1644.0,-1500.0,-1132.0,-1040.0,-872.0,-808.0,-780.0
1100,1100550.1745872935,-2000.0,-1924.0,-1776.0,-1608.0,-1524.0,-1168.0,-1088.0,-808.0,-756.0,-844.0
1101,1101550.6738369183,-1992.0,-1920.0,-1776.0,-1596.0,-1552.0,-1240.0,-1104.0,-844.0,-780.0,-844.0
1102,1102551.1730865433,-2000.0,-1976.0,-1764.0,-1644.0,-1576.0,-1216.0,-1104.0,-856.0,-760.0,-816.0
1103,1103551.6723361681,-2004.0,-1972.0,-1868.0,-1608.0,-1632.0,-1220.0,-1000.0,-872.0,-740.0,-792.0
1104,1104552.171585793,-2004.0,-1948.0,-1824.0,-1608.0,-1632.0,-1196.0,-964.0,-884.0,-812.0,-760.0
1105,1105552.6708354177,-2000.0,-1932.0,-1744.0,-1692.0,-1548.0,-1204.0,-1000.0,-856.0,-848.0,-788.0
1106,1106553.1700850425,-1984.0,-1932.0,-1776.0,-1788.0,-1548.0,-1268.0,-904.0,-920.0,-772.0,-796.0
1107,1107553.6693346673,-1956.0,-1916.0,-1764.0,-1780.0,-1536.0,-1252.0,-1024.0,-892.0,-800.0,-840.0
1108,1108554.168584292,-1976.0,-1912.0,-1780.0,-1732.0,-1528.0,-1256.0,-1080.0,-788.0,-796.0,-832.0
1109,1109554.6678339168,-1952.0,-1896.0,-1788.0,-1752.0,-1532.0,-1140.0,-1072.0,-860.0,-756.0,-828.0
1110,1110555.1670835416,-1976.0,-1924.0,-1772.0,-1720.0,-1484.0,-1188.0,-984.0,-868.0,-800.0,-808.0
1111,1111555.6663331666,-1984.0,-1900.0,-1844.0,-1720.0,-1504.0,-1204.0,-960.0,-836.0,-884.0,-796.0
1112,1112556.1655827914,-1980.0,-1952.0,-1876.0,-1752.0,-1556.0,-1152.0,-932.0,-864.0,-868.0,-776.0
1113,1113556.6648324162,-1992.0,-1924.0,-1832.0,-1712.0,-1624.0,-1220.0,-968.0,-868.0,-824.0,-784.0
1114,1114557.164082041,-1996.0,-1900.0,-1808.0,-1660.0,-1596.0,-1156.0,-956.0,-920.0,-844.0,-704.0
1115,1115557.6633316658,-2000.0,-1912.0,-1772.0,-1712.0,-1536.0,-1204.0,-936.0,-912.0,-852.0,-752.0
1116,1116558.1625812906,-2024.0,-1904.0,-1788.0,-1680.0,-1508.0,-1260.0,-916.0,-920.0,-856.0,-736.0
1117,1117558.6618309154,-2016.0,-1904.0,-1784.0,-1636.0,-1412.0,-1180.0,-952.0,-800.0,-828.0,-744.0
1118,1118559.1610805402,-2024.0,-1928.0,-1800.0,-1708.0,-1464.0,-1164.0,-996.0,-864.0,-812.0,-700.0
1119,1119559.660330165,-1996.0,-1916.0,-1892.0,-1716.0,-1408.0,-1220.0,-968.0,-860.0,-852.0,-840.0
1120,1120560.1595797897,-1964.0,-1904.0,-1872.0,-1720.0,-1472.0,-1176.0,-976.0,-856.0,-812.0,-700.0
1121,1121560.6588294148,-1960.0,-1920.0,-1820.0,-1740.0,-1396.0,-1132.0,-1008.0,-840.0,-776.0,-724.0
1122,1122561.1580790395,-2012.0,-1952.0,-1796.0,-1772.0,-1380.0,-1080.0,-984.0,-892.0,-752.0,-756.0
1123,1123561.6573286643,-2008.0,-1964.0,-1856.0,-1724.0,-1332.0,-976.0,-1064.0,-872.0,-796.0,-756.0
1124,1124562.156578289,-1988.0,-2012.0,-1856.0,-1712.0,-1380.0,-1152.0,-1024.0,-876.0,-700.0,-772.0
1125,1125562.655827914,-1988.0,-1992.0,-1844.0,-1712.0,-1408.0,-1144.0,-964.0,-936.0,-708.0,-684.0
1126,1126563.1550775387,-2000.0,-1988.0,-1844.0,-1704.0,-1404.0,-1060.0,-1032.0,-852.0,-732.0,-648.0
1127,1127563.6543271635,-1984.0,-1980.0,-1900.0,-1704.0,-1360.0,-1076.0,-1036.0,-836.0,-756.0,-708.0
1128,1128564.1535767883,-2000.0,-1960.0,-1868.0,-1708.0,-1380.0,-1172.0,-1032.0,-920.0,-752.0,-680.0
1129,1129564.652826413,-2008.0,-1996.0,-1864.0,-1660.0,-1448.0,-1176.0,-980.0,-900.0,-732.0,-780.0
1130,1130565.152076038,-1984.0,-1968.0,-1920.0,-1656.0,-1408.0,-1160.0,-920.0,-820.0,-668.0,-732.0
1131,1131565.6513256629,-1996.0,-1928.0,-1904.0,-1684.0,-1392.0,-1224.0,-960.0,-788.0,-724.0,-756.0
1132,1132566.1505752876,-1976.0,-1928.0,-1864.0,-1624.0,-1352.0,-1144.0,-936.0,-728.0,-764.0,-644.0
1133,1133566.6498249124,-2012.0,-1904.0,-1856.0,-1632.0,-1332.0,-1060.0,-992.0,-812.0,-728.0,-640.0
1134,1134567.1490745372,-1988.0,-1912.0,-1876.0,-1624.0,-1392.0,-1040.0,-1084.0,-876.0,-788.0,-776.0
1135,1135567.648324162,-1984.0,-1968.0,-1868.0,-1724.0,-1400.0,-1116.0,-1040.0,-936.0,-816.0,-772.0
1136,1136568.1475737868,-2008.0,-1964.0,-1836.0,-1720.0,-1524.0,-1024.0,-1052.0,-924.0,-800.0,-720.0
1137,1137568.6468234116,-2004.0,-1968.0,-1824.0,-1700.0,-1452.0,-1000.0,-984.0,-884.0,-804.0,-752.0
1138,1138569.1460730364,-2008.0,-1972.0,-1808.0,-1716.0,-1472.0,-1044.0,-1044.0,-876.0,-788.0,-776.0
1139,1139569.6453226614,-2024.0,-1936.0,-1796.0,-1752.0,-1480.0,-948.0,-1024.0,-960.0,-872.0,-756.0
1140,1140570.1445722862,-1980.0,-1928.0,-1820.0,-1792.0,-1404.0,-1016.0,-944.0,-820.0,-856.0,-696.0
1141,1141570.643821911,-2016.0,-1968.0,-1864.0,-1748.0,-1436.0,-1076.0,-948.0,-888.0,-876.0,-692.0
1142,1142571.1430715357,-1996.0,-1952.0,-1848.0,-1716.0,-1392.0,-1052.0,-980.0,-792.0,-980.0,-676.0
1143,1143571.6423211605,-1996.0,-1956.0,-1836.0,-1732.0,-1332.0,-1024.0,-984.0,-852.0,-932.0,-688.0
1144,1144572.1415707853,-2004.0,-1972.0,-1836.0,-1744.0,-1308.0,-1052.0,-1020.0,-800.0,-836.0,-716.0
1145,1145572.64082041,-1988.0,-1956.0,-1772.0,-1776.0,-1252.0,-1108.0,-1064.0,-808.0,-804.0,-844.0
1146,1146573.140070035,-1976.0,-2004.0,-1756.0,-1808.0,-1316.0,-1108.0,-1044.0,-860.0,-728.0,-792.0
1147,1147573.6393196597,-1996.0,-1972.0,-1796.0,-1820.0,-1400.0,-1108.0,-1024.0,-844.0,-776.0,-816.0
1148,1148574.1385692847,-2008.0,-1944.0,-1808.0,-1772.0,-1384.0,-1128.0,-960.0,-732.0,-852.0,-728.0
1149,1149574.6378189095,-1980.0,-1952.0,-1832.0,-1760.0,-1348.0,-1108.0,-984.0,-816.0,-748.0,-788.0
1150,1150575.1370685343,-1988.0,-1976.0,-1812.0,-1800.0,-1376.0,-1056.0,-1040.0,-768.0,-760.0,-804.0
1151,1151575.636318159,-2008.0,-1936.0,-1840.0,-1656.0,-1448.0,-1080.0,-1148.0,-812.0,-764.0,-700.0
1152,1152576.1355677838,-2004.0,-1956.0,-1788.0,-1700.0,-1428.0,-988.0,-1144.0,-760.0,-804.0,-708.0
1153,1153576.6348174086,-1988.0,-1968.0,-1800.0,-1716.0,-1436.0,-1024.0,-996.0,-820.0,-864.0,-720.0
1154,1154577.1340670334,-2032.0,-1936.0,-1804.0,-1584.0,-1344.0,-1032.0,-1044.0,-864.0,-708.0,-604.0
1155,1155577.6333166582,-1980.0,-1928.0,-1808.0,-1660.0,-1288.0,-1072.0,-1016.0,-776.0,-776.0,-684.0
1156,1156578.132566283,-1984.0,-1960.0,-1852.0,-1644.0,-1324.0,-1100.0,-1072.0,-864.0,-788.0,-712.0
1157,1157578.631815908,-1980.0,-1992.0,-1848.0,-1692.0,-1300.0,-1116.0,-1172.0,-876.0,-848.0,-640.0
1158,1158579.1310655328,-1968.0,-1956.0,-1828.0,-1728.0,-1428.0,-1008.0,-1108.0,-848.0,-792.0,-704.0
1159,1159579.6303151576,-1972.0,-1924.0,-1864.0,-1712.0,-1472.0,-1032.0,-1200.0,-980.0,-820.0,-836.0
1160,1160580.1295647824,-1968.0,-1900.0,-1884.0,-1656.0,-1416.0,-1092.0,-1180.0,-908.0,-760.0,-784.0
1161,1161580.6288144072,-1976.0,-1892.0,-1944.0,-1700.0,-1444.0,-1112.0,-1144.0,-892.0,-800.0,-832.0
1162,1162581.128064032,-1996.0,-1944.0,-1844.0,-1704.0,-1408.0,-1144.0,-1068.0,-836.0,-828.0,-800.0
1163,1163581.6273136567,-1980.0,-1924.0,-1808.0,-1744.0,-1412.0,-1172.0,-1012.0,-872.0,-776.0,-824.0
1164,1164582.1265632815,-2012.0,-1924.0,-1828.0,-1764.0,-1416.0,-1100.0,-920.0,-744.0,-796.0,-748.0
1165,1165582.6258129063,-1984.0,-1916.0,-1796.0,-1692.0,-1424.0,-1128.0,-980.0,-804.0,-776.0,-796.0
1166,1166583.1250625313,-1980.0,-1916.0,-1836.0,-1732.0,-1372.0,-1108.0,-1020.0,-848.0,-688.0,-836.0
1167,1167583.624312156,-1992.0,-1968.0,-1784.0,-1704.0,-1460.0,-1080.0,-1020.0,-816.0,-796.0,-748.0
1168,1168584.123561781,-1948.0,-1968.0,-1796.0,-1628.0,-1380.0,-1140.0,-1024.0,-856.0,-824.0,-868.0
1169,1169584.6228114057,-1980.0,-1948.0,-1768.0,-1652.0,-1420.0,-1120.0,-1072.0,-880.0,-824.0,-888.0
1170,1170585.1220610305,-1988.0,-1932.0,-1848.0,-1576.0,-1392.0,-1144.0,-1016.0,-832.0,-692.0,-796.0
1171,1171585.6213106553,-1996.0,-1904.0,-1856.0,-1616.0,-1412.0,-1244.0,-944.0,-828.0,-772.0,-776.0
1172,1172586.12056028,-2016.0,-1932.0,-1864.0,-1640.0,-1404.0,-1204.0,-940.0,-820.0,-832.0,-764.0
1173,1173586.6198099048,-2024.0,-1924.0,-1856.0,-1604.0,-1404.0,-1192.0,-1000.0,-804.0,-804.0,-724.0
1174,1174587.1190595296,-2008.0,-1956.0,-1864.0,-1720.0,-1444.0,-1208.0,-928.0,-908.0,-752.0,-704.0
1175,1175587.6183091546,-1972.0,-1924.0,-1812.0,-1748.0,-1424.0,-1212.0,-1020.0,-984.0,-736.0,-740.0
1176,1176588.1175587794,-2016.0,-1900.0,-1816.0,-1728.0,-1400.0,-1248.0,-1072.0,-956.0,-828.0,-704.0
1177,1177588.6168084042,-2020.0,-1908.0,-1780.0,-1716.0,-1412.0,-1172.0,-988.0,-984.0,-796.0,-728.0
1178,1178589.116058029,-1996.0,-1928.0,-1820.0,-1660.0,-1328.0,-1200.0,-1020.0,-860.0,-840.0,-748.0
1179,1179589.6153076538,-2004.0,-1908.0,-1816.0,-1648.0,-1384.0,-1156.0,-1048.0,-892.0,-872.0,-760.0
1180,1180590.1145572786,-2008.0,-1948.0,-1764.0,-1644.0,-1328.0,-1160.0,-952.0,-912.0,-884.0,-640.0
1181,1181590.6138069034,-2004.0,-1936.0,-1764.0,-1704.0,-1456.0,-1168.0,-1056.0,-928.0,-868.0,-748.0
1182,1182591.1130565281,-2032.0,-1884.0,-1796.0,-1676.0,-1440.0,-1224.0,-1048.0,-824.0,-780.0,-648.0
1183,1183591.612306153,-2004.0,-1900.0,-1872.0,-1604.0,-1416.0,-1256.0,-1048.0,-928.0,-748.0,-764.0
1184,1184592.111555778,-1988.0,-1924.0,-1848.0,-1608.0,-1492.0,-1208.0,-1036.0,-912.0,-852.0,-708.0
1185,1185592.6108054027,-2008.0,-1924.0,-1844.0,-1668.0,-1472.0,-1220.0,-1080.0,-840.0,-812.0,-748.0
1186,1186593.1100550275,-2012.0,-1916.0,-1828.0,-1664.0,-1472.0,-1144.0,-1104.0,-852.0,-772.0,-640.0
1187,1187593.6093046523,-2008.0,-1924.0,-1832.0,-1640.0,-1456.0,-1116.0,-988.0,-940.0,-836.0,-820.0
1188,1188594.108554277,-2036.0,-1952.0,-1820.0,-1624.0,-1444.0,-1124.0,-996.0,-804.0,-840.0,-804.0
1189,1189594.607803902,-2036.0,-1936.0,-1808.0,-1700.0,-1444.0,-1096.0,-948.0,-792.0,-836.0,-848.0
1190,1190595.1070535267,-2032.0,-1940.0,-1864.0,-1664.0,-1508.0,-1156.0,-1012.0,-876.0,-832.0,-804.0
1191,1191595.6063031515,-2020.0,-1932.0,-1884.0,-1640.0,-1556.0,-1120.0,-984.0,-856.0,-804.0,-708.0
1192,1192596.1055527763,-2024.0,-1952.0,-1824.0,-1640.0,-1516.0,-1100.0,-1016.0,-828.0,-804.0,-692.0
1193,1193596.604802401,-2000.0,-1928.0,-1784.0,-1652.0,-1580.0,-1064.0,-980.0,-796.0,-868.0,-676.0
1194,1194597.104052026,-1996.0,-1956.0,-1820.0,-1696.0,-1544.0,-1072.0,-1012.0,-868.0,-868.0,-652.0
1195,1195597.6033016508,-1980.0,-1936.0,-1796.0,-1636.0,-1540.0,-1168.0,-988.0,-848.0,-800.0,-744.0
1196,1196598.1025512756,-1984.0,-1932.0,-1852.0,-1688.0,-1552.0,-1152.0,-960.0,-880.0,-912.0,-772.0
1197,1197598.6018009004,-2020.0,-1896.0,-1884.0,-1688.0,-1520.0,-1172.0,-1036.0,-956.0,-772.0,-740.0
1198,1198599.1010505252,-1980.0,-1888.0,-1816.0,-1628.0,-1516.0,-1160.0,-1056.0,-916.0,-732.0,-788.0
1199,1199599.60030015,-1964.0,-1872.0,-1880.0,-1660.0,-1524.0,-1192.0,-952.0,-800.0,-768.0,-708.0
1200,1200600.0995497748,-1996.0,-1912.0,-1812.0,-1684.0,-1544.0,-1212.0,-964.0,-804.0,-796.0,-664.0
1201,1201600.5987993996,-2024.0,-1912.0,-1836.0,-1680.0,-1536.0,-1184.0,-1000.0,-820.0,-728.0,-676.0
1202,1202601.0980490244,-2000.0,-1936.0,-1868.0,-1728.0,-1404.0,-1236.0,-956.0,-908.0,-752.0,-736.0
1203,1203601.5972986494,-1972.0,-1956.0,-1904.0,-1712.0,-1436.0,-1204.0,-968.0,-908.0,-800.0,-768.0
1204,1204602.0965482742,-1972.0,-1944.0,-1844.0,-1716.0,-1332.0,-1172.0,-948.0,-892.0,-852.0,-712.0
1205,1205602.595797899,-1984.0,-1920.0,-1924.0,-1704.0,-1412.0,-1080.0,-960.0,-788.0,-808.0,-684.0
1206,1206603.0950475237,-2000.0,-1968.0,-1904.0,-1740.0,-1412.0,-1068.0,-960.0,-864.0,-864.0,-736.0
1207,1207603.5942971485,-1996.0,-1940.0,-1868.0,-1732.0,-1304.0,-1120.0,-1000.0,-844.0,-776.0,-792.0
1208,1208604.0935467733,-2016.0,-1944.0,-1844.0,-1720.0,-1256.0,-1024.0,-1016.0,-928.0,-736.0,-812.0
1209,1209604.592796398,-2000.0,-1952.0,-1820.0,-1776.0,-1288.0,-1124.0,-1064.0,-876.0,-812.0,-800.0
1210,1210605.0920460229,-2008.0,-1936.0,-1800.0,-1780.0,-1264.0,-1052.0,-1056.0,-840.0,-760.0,-900.0
1211,1211605.5912956477,-2020.0,-1904.0,-1800.0,-1720.0,-1324.0,-1096.0,-960.0,-896.0,-732.0,-828.0
1212,1212606.0905452727,-1992.0,-1908.0,-1816.0,-1660.0,-1344.0,-1064.0,-1028.0,-908.0,-708.0,-868.0
1213,1213606.5897948975,-2024.0,-1892.0,-1808.0,-1644.0,-1340.0,-1068.0,-992.0,-792.0,-776.0,-852.0
1214,1214607.0890445223,-2032.0,-1964.0,-1828.0,-1692.0,-1444.0,-1104.0,-1072.0,-980.0,-724.0,-736.0
